,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
323,-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4639.400000000001,226500.0
324,-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1687.5,225000.0
325,-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3902.8,128600.0
326,-116.88,33.93,37.0,1495.0,429.0,865.0,342.0,1218.8000000000002,55000.0
327,-116.88,33.74,20.0,3111.0,623.0,1000.0,508.0,1598.2,140000.0
328,-116.88,33.05,11.0,7217.0,1583.0,4197.0,1502.0,2882.7,166700.0
329,-116.88,33.02,16.0,3204.0,541.0,1818.0,529.0,5259.599999999999,171500.0
330,-116.88,32.86,9.0,3049.0,471.0,1527.0,515.0,5073.299999999999,196600.0
331,-116.89,33.93,29.0,4549.0,916.0,2494.0,912.0,2097.6,72600.0
332,-116.89,33.92,10.0,2653.0,621.0,1967.0,598.0,2664.2999999999997,81000.0
333,-116.89,33.86,2.0,6900.0,1238.0,1950.0,980.0,3041.7000000000003,146300.0
334,-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2015.4,81700.0
335,-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2807.1000000000004,137500.0
336,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5027.8,210900.0
337,-116.89,32.85,16.0,1743.0,333.0,652.0,322.0,2890.6,158300.0
338,-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5118.5,185300.0
339,-116.89,32.67,9.0,2652.0,393.0,1355.0,362.0,6257.799999999999,293100.0
340,-116.9,34.69,10.0,337.0,102.0,108.0,50.0,499.90000000000003,55000.0
341,-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1400.0,77700.0
342,-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3528.7999999999997,189700.0
343,-116.9,33.98,30.0,3915.0,672.0,1820.0,643.0,3633.9,98600.0
344,-116.9,33.93,34.0,3183.0,738.0,1820.0,647.0,2232.1,71800.0
345,-116.9,33.74,14.0,2281.0,426.0,894.0,430.0,2371.2,127900.0
346,-116.9,33.65,15.0,652.0,149.0,248.0,97.0,2107.1,93800.0
347,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,3190.6,234500.0
348,-116.9,33.03,11.0,3213.0,634.0,1975.0,579.0,3475.0,167200.0
349,-116.9,32.9,19.0,3090.0,552.0,1621.0,520.0,4080.5999999999995,189200.0
350,-116.9,32.84,18.0,4215.0,810.0,2104.0,773.0,4087.2999999999997,146900.0
351,-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2706.9,153800.0
352,-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6768.5,294700.0
353,-116.9,32.77,8.0,3600.0,492.0,1421.0,482.0,6260.900000000001,307100.0
354,-116.91,34.0,18.0,553.0,100.0,215.0,82.0,5500.0,193800.0
355,-116.91,33.75,13.0,10886.0,2127.0,4266.0,1955.0,2316.9,123400.0
356,-116.91,33.71,19.0,6807.0,1164.0,2703.0,1055.0,3159.1,189700.0
357,-116.91,32.87,14.0,3048.0,597.0,1690.0,576.0,4381.8,147100.0
358,-116.91,32.86,15.0,3153.0,628.0,1633.0,527.0,3689.8,131000.0
359,-116.91,32.86,10.0,3699.0,838.0,2310.0,759.0,2536.5,139500.0
360,-116.91,32.85,21.0,4152.0,703.0,2255.0,697.0,4509.599999999999,159500.0
361,-116.91,32.83,16.0,5203.0,898.0,2515.0,862.0,4105.0,174400.0
362,-116.91,32.82,14.0,1978.0,424.0,1085.0,387.0,3807.3,170100.0
363,-116.91,32.81,22.0,4331.0,637.0,1952.0,654.0,5483.4,232000.0
364,-116.91,32.8,32.0,1943.0,287.0,1081.0,292.0,5684.599999999999,208800.0
365,-116.91,32.78,15.0,4058.0,511.0,1580.0,473.0,7500.0,316400.0
366,-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6474.5,300300.0
367,-116.92,33.63,18.0,397.0,89.0,239.0,80.0,2812.5,143800.0
368,-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4062.5,145000.0
369,-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4667.4,178000.0
370,-116.92,32.82,34.0,1765.0,284.0,772.0,282.0,5011.8,165300.0
371,-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2887.5,155700.0
372,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4004.8,184600.0
373,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3558.6000000000004,160400.0
374,-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4430.6,159100.0
375,-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5920.200000000001,181300.0
376,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2054.9,95600.0
377,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2964.0,121500.0
378,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3680.6,112800.0
379,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4883.6,239900.0
380,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3602.7,211900.0
381,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3114.2,150000.0
382,-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2538.8,119000.0
383,-116.93,32.83,21.0,1283.0,278.0,684.0,289.0,2320.3,163500.0
384,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4258.6,171000.0
385,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2642.9,125400.0
386,-116.93,32.79,23.0,5759.0,1258.0,3108.0,1202.0,3092.7,140600.0
387,-116.93,32.79,19.0,3354.0,699.0,1948.0,682.0,3019.2000000000003,142300.0
388,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2133.9,78500.0
389,-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1998.0,153500.0
390,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2414.5,137600.0
391,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4640.6,118900.0
392,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3717.5,120000.0
393,-116.94,32.89,24.0,2541.0,381.0,1078.0,372.0,5254.2,227800.0
394,-116.94,32.87,24.0,2824.0,441.0,1480.0,471.0,5261.4,177200.0
395,-116.94,32.84,32.0,1607.0,253.0,778.0,262.0,4527.8,166300.0
396,-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3783.1,147800.0
397,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3241.1,159200.0
398,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2414.1,137500.0
399,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1893.7,109800.0
400,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3434.0,193200.0
401,-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5122.099999999999,229700.0
402,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3139.3,116300.0
403,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2197.9,95300.0
404,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1730.3,74000.0
405,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1707.8999999999999,95900.0
406,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1784.7,109500.0
407,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2071.4,85800.0
408,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2455.4,89400.0
409,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2708.2999999999997,91200.0
410,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3237.1,94500.0
411,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4479.2,173900.0
412,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2239.3,117000.0
413,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4500.0,222600.0
414,-116.95,32.84,31.0,1307.0,245.0,752.0,231.0,3428.6,129400.0
415,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3308.1,168700.0
416,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3802.4,144900.0
417,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2594.9,108300.0
418,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3110.6,147700.0
419,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2543.0,100000.0
420,-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2032.6,123200.0
421,-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3390.6,138100.0
422,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6255.200000000001,296400.0
423,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6319.099999999999,303400.0
424,-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4952.8,266200.0
425,-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5267.1,157100.0
426,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3993.3999999999996,88500.0
427,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1666.7,44700.0
428,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1406.3000000000002,81900.0
429,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2013.5,83000.0
430,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2589.7999999999997,76300.0
431,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2211.5,87600.0
432,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3069.0,87000.0
433,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5300.8,186500.0
434,-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4828.599999999999,158500.0
435,-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4434.700000000001,160300.0
436,-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4171.599999999999,166100.0
437,-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2909.7,152500.0
438,-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3369.0,134400.0
439,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2065.0,124100.0
440,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1329.1,120800.0
441,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2632.4,133700.0
442,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2608.7,123800.0
443,-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2322.1,138800.0
444,-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2163.8,132800.0
445,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2432.2,112100.0
446,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3043.2000000000003,91200.0
447,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1424.0,73200.0
448,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2535.0,74800.0
449,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1942.0,86200.0
450,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2216.1,76900.0
451,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6795.7,287500.0
452,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2645.7999999999997,112500.0
453,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2436.7000000000003,111400.0
454,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2663.5,113600.0
455,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1989.3000000000002,112500.0
456,-116.97,32.78,37.0,1255.0,238.0,671.0,278.0,3701.9,138600.0
457,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2978.4,136400.0
458,-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4794.3,226900.0
459,-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6176.8,228900.0
460,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5987.8,270700.0
461,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4797.3,186900.0
462,-116.97,32.74,14.0,7410.0,1344.0,3597.0,1274.0,4219.2,176100.0
463,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5663.1,233400.0
464,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2562.5,153300.0
465,-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4033.2999999999997,133900.0
466,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4895.8,117500.0
467,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7270.8,316700.0
468,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3454.5,89800.0
469,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1947.2,73200.0
470,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2158.1,68300.0
471,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2683.0,139300.0
472,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1970.6999999999998,107900.0
473,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1844.6,85700.0
474,-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4395.2,151700.0
475,-116.98,32.86,19.0,2121.0,341.0,1236.0,353.0,4771.7,153200.0
476,-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4069.3,146400.0
477,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4088.2,134500.0
478,-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3963.0,164400.0
479,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3866.7,189700.0
480,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8093.0,379600.0
481,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4375.0,214000.0
482,-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2988.6,170800.0
483,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4928.6,173700.0
484,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5109.8,162300.0
485,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5086.400000000001,175300.0
486,-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4666.7,223300.0
487,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3455.1,121400.0
488,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3474.0,70500.0
489,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3152.8,69000.0
490,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3510.4,157100.0
491,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4735.599999999999,195900.0
492,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3708.2999999999997,147500.0
493,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2292.5,113100.0
494,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2172.2000000000003,69400.0
495,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1436.6000000000001,77000.0
496,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1996.1,97800.0
497,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2830.0,43000.0
498,-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4885.4,181300.0
499,-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,4093.1,134200.0
500,-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3197.9,154600.0
501,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4238.6,201000.0
502,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6278.7,250000.0
503,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5290.7,195800.0
504,-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4065.8,165100.0
505,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3744.0,165800.0
506,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5433.3,222800.0
507,-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6110.299999999999,301600.0
508,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3984.4,215300.0
509,-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3177.1,189900.0
510,-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4035.7000000000003,153800.0
511,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4039.1000000000004,169500.0
512,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4775.0,143300.0
513,-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3829.5,149600.0
514,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4767.9,169500.0
515,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3890.4,113800.0
516,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4044.4000000000005,150100.0
517,-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3951.9,193500.0
518,-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2990.0,69400.0
519,-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3609.1000000000004,87200.0
520,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2110.3,94400.0
521,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8253.1,419200.0
522,-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4490.400000000001,150400.0
523,-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5282.0,140800.0
524,-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4566.2,150300.0
525,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5500.0,241400.0
526,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2812.5,173500.0
527,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4397.700000000001,226800.0
528,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6564.5,189100.0
529,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1885.6,118800.0
530,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2136.2000000000003,143200.0
531,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3725.0,123500.0
532,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4371.400000000001,131000.0
533,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6614.3,264100.0
534,-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4979.2,170400.0
535,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2307.7000000000003,55500.0
536,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2105.6,72000.0
537,-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2719.8,70400.0
538,-117.01,34.01,15.0,5592.0,891.0,2419.0,840.0,4719.299999999999,135200.0
539,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2335.5,118800.0
540,-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7768.4,362300.0
541,-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8428.4,378300.0
542,-117.01,32.85,23.0,2592.0,414.0,1401.0,431.0,5490.3,151400.0
543,-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3102.3,143300.0
544,-117.01,32.83,17.0,15401.0,3280.0,7302.0,3176.0,3306.7000000000003,121900.0
545,-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5516.0,185100.0
546,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5344.1,193500.0
547,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3715.9,168900.0
548,-117.01,32.8,17.0,1558.0,479.0,803.0,431.0,2693.4,160200.0
549,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3100.0,84200.0
550,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4315.2,159300.0
551,-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3442.1,155300.0
552,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2989.6,235600.0
553,-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3017.9,149300.0
554,-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2667.8,164200.0
555,-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4054.9,223700.0
556,-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2859.4,189600.0
557,-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4308.8,152500.0
558,-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3954.5,178100.0
559,-117.01,32.74,31.0,3473.0,722.0,2098.0,677.0,2697.2999999999997,135200.0
560,-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2864.6,120800.0
561,-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2306.8,132300.0
562,-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2981.0,129100.0
563,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3355.3,132200.0
564,-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3534.1,120800.0
565,-117.01,32.67,17.0,2319.0,348.0,1125.0,337.0,5551.0,266900.0
566,-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6966.400000000001,293900.0
567,-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5735.8,221600.0
568,-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2100.0,14999.0
569,-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1651.5,61600.0
570,-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2828.1,69300.0
571,-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4236.1,191600.0
572,-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2878.2999999999997,105200.0
573,-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2300.0,108900.0
574,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2839.3,120700.0
575,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1947.6,112500.0
576,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3004.3,134700.0
577,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3244.0,337200.0
578,-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3778.4,160100.0
579,-117.02,32.84,17.0,4013.0,673.0,2263.0,661.0,5131.0,148300.0
580,-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4065.6,164000.0
581,-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5454.4,180900.0
582,-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3729.2000000000003,182200.0
583,-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3650.0,168900.0
584,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4116.2,177200.0
585,-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4049.1000000000004,147900.0
586,-117.02,32.78,33.0,3481.0,708.0,1726.0,719.0,3367.5,158200.0
587,-117.02,32.78,31.0,2567.0,507.0,1198.0,499.0,3465.9,163000.0
588,-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3110.0,185700.0
589,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1027.8,154200.0
590,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5283.5,217100.0
591,-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3500.0,144700.0
592,-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1859.3999999999999,119200.0
593,-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4795.200000000001,141400.0
594,-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3776.3,126900.0
595,-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3538.8,118500.0
596,-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4183.7,125400.0
597,-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5719.2,267400.0
598,-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6577.200000000001,245200.0
599,-117.02,32.66,19.0,771.0,103.0,376.0,108.0,6627.2,273600.0
600,-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6515.1,281700.0
601,-117.02,32.59,19.0,1902.0,335.0,1102.0,313.0,3036.5,98100.0
602,-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2825.0,76600.0
603,-117.03,34.87,7.0,2245.0,407.0,1016.0,364.0,3946.4,101500.0
604,-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4233.3,220300.0
605,-117.03,34.03,26.0,3501.0,664.0,1860.0,681.0,3040.2999999999997,113500.0
606,-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3125.0,187500.0
607,-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3843.7999999999997,243800.0
608,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5177.1,212800.0
609,-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5466.3,248300.0
610,-117.03,32.96,16.0,3424.0,698.0,1940.0,645.0,4121.0,182100.0
611,-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4974.400000000001,209700.0
612,-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4328.1,220000.0
613,-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4299.2,174400.0
614,-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5868.299999999999,220500.0
615,-117.03,32.78,17.0,5481.0,1618.0,2957.0,1537.0,2570.7,171300.0
616,-117.03,32.77,34.0,1796.0,428.0,918.0,424.0,2875.0,161200.0
617,-117.03,32.77,19.0,4819.0,1492.0,2572.0,1336.0,2339.3,118200.0
618,-117.03,32.75,24.0,7879.0,1655.0,3898.0,1534.0,3089.7000000000003,187300.0
619,-117.03,32.74,37.0,821.0,150.0,404.0,135.0,3012.5,130400.0
620,-117.03,32.74,35.0,1878.0,454.0,991.0,409.0,2434.5,129700.0
621,-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3586.1,123600.0
622,-117.03,32.73,34.0,2061.0,391.0,1169.0,400.0,3509.6,142000.0
623,-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3478.4,154400.0
624,-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3593.7999999999997,125400.0
625,-117.03,32.72,37.0,2192.0,455.0,1515.0,446.0,3058.8,120600.0
626,-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3250.0,99600.0
627,-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3259.6,103000.0
628,-117.03,32.7,19.0,2304.0,572.0,2010.0,556.0,2286.6,109900.0
629,-117.03,32.69,8.0,2460.0,397.0,1784.0,390.0,4566.2,175500.0
630,-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5082.900000000001,179400.0
631,-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4664.799999999999,156100.0
632,-117.03,32.67,15.0,5094.0,818.0,2118.0,758.0,5350.5,266600.0
633,-117.03,32.65,14.0,1111.0,142.0,472.0,145.0,7634.400000000001,290500.0
634,-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5248.9,213700.0
635,-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5778.900000000001,227700.0
636,-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6008.6,166900.0
637,-117.04,34.89,37.0,1884.0,366.0,1052.0,353.0,3175.0,66800.0
638,-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2586.3,98300.0
639,-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2702.7999999999997,92000.0
640,-117.04,34.02,24.0,4663.0,1213.0,1851.0,1116.0,1441.8,103500.0
